id1,id2,weight
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,0,1
17,0,1
18,0,1
19,0,1
20,0,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,1,1
38,1,1
39,1,1
40,1,1
41,2,1
42,2,1
43,2,1
44,2,1
45,2,1
46,2,1
47,2,1
48,2,1
49,2,1
50,2,1
51,2,1
52,2,1
53,2,1
54,2,1
55,2,1
56,2,1
57,2,1
58,2,1
59,2,1
60,2,1
61,3,1
62,3,1
63,3,1
64,3,1
65,3,1
66,3,1
67,3,1
68,3,1
69,3,1
70,3,1
71,3,1
72,3,1
73,3,1
74,3,1
75,3,1
76,3,1
77,3,1
78,3,1
79,3,1
80,3,1
81,4,1
82,4,1
83,4,1
84,4,1
85,4,1
86,4,1
87,4,1
88,4,1
89,4,1
90,4,1
91,4,1
92,4,1
93,4,1
94,4,1
95,4,1
96,4,1
97,4,1
98,4,1
99,4,1
100,4,1
101,5,1
102,5,1
103,5,1
104,5,1
105,5,1
106,5,1
107,5,1
108,5,1
109,5,1
110,5,1
111,5,1
112,5,1
113,5,1
114,5,1
115,5,1
116,5,1
117,5,1
118,5,1
119,5,1
120,5,1
121,6,1
122,6,1
123,6,1
124,6,1
125,6,1
126,6,1
127,6,1
128,6,1
129,6,1
130,6,1
131,6,1
132,6,1
133,6,1
134,6,1
135,6,1
136,6,1
137,6,1
138,6,1
139,6,1
140,6,1
141,7,1
142,7,1
143,7,1
144,7,1
145,7,1
146,7,1
147,7,1
148,7,1
149,7,1
150,7,1
151,7,1
152,7,1
153,7,1
154,7,1
155,7,1
156,7,1
157,7,1
158,7,1
159,7,1
160,7,1
161,8,1
162,8,1
163,8,1
164,8,1
165,8,1
166,8,1
167,8,1
168,8,1
169,8,1
170,8,1
171,8,1
172,8,1
173,8,1
174,8,1
175,8,1
176,8,1
177,8,1
178,8,1
179,8,1
180,8,1
181,9,1
182,9,1
183,9,1
184,9,1
185,9,1
186,9,1
187,9,1
188,9,1
189,9,1
190,9,1
191,9,1
192,9,1
193,9,1
194,9,1
195,9,1
196,9,1
197,9,1
198,9,1
199,9,1
200,9,1
201,10,1
202,10,1
203,10,1
204,10,1
205,10,1
206,10,1
207,10,1
208,10,1
209,10,1
210,10,1
211,10,1
212,10,1
213,10,1
214,10,1
215,10,1
216,10,1
217,10,1
218,10,1
219,10,1
220,10,1
221,11,1
222,11,1
223,11,1
224,11,1
225,11,1
226,11,1
227,11,1
228,11,1
229,11,1
230,11,1
231,11,1
232,11,1
233,11,1
234,11,1
235,11,1
236,11,1
237,11,1
238,11,1
239,11,1
240,11,1
241,12,1
242,12,1
243,12,1
244,12,1
245,12,1
246,12,1
247,12,1
248,12,1
249,12,1
250,12,1
251,12,1
252,12,1
253,12,1
254,12,1
255,12,1
256,12,1
257,12,1
258,12,1
259,12,1
260,12,1
261,13,1
262,13,1
263,13,1
264,13,1
265,13,1
266,13,1
267,13,1
268,13,1
269,13,1
270,13,1
271,13,1
272,13,1
273,13,1
274,13,1
275,13,1
276,13,1
277,13,1
278,13,1
279,13,1
280,13,1
281,14,1
282,14,1
283,14,1
284,14,1
285,14,1
286,14,1
287,14,1
288,14,1
289,14,1
290,14,1
291,14,1
292,14,1
293,14,1
294,14,1
295,14,1
296,14,1
297,14,1
298,14,1
299,14,1
300,14,1
301,15,1
302,15,1
303,15,1
304,15,1
305,15,1
306,15,1
307,15,1
308,15,1
309,15,1
310,15,1
311,15,1
312,15,1
313,15,1
314,15,1
315,15,1
316,15,1
317,15,1
318,15,1
319,15,1
320,15,1
321,16,1
322,16,1
323,16,1
324,16,1
325,16,1
326,16,1
327,16,1
328,16,1
329,16,1
330,16,1
331,16,1
332,16,1
333,16,1
334,16,1
335,16,1
336,16,1
337,16,1
338,16,1
339,16,1
340,16,1
341,17,1
342,17,1
343,17,1
344,17,1
345,17,1
346,17,1
347,17,1
348,17,1
349,17,1
350,17,1
351,17,1
352,17,1
353,17,1
354,17,1
355,17,1
356,17,1
357,17,1
358,17,1
359,17,1
360,17,1
361,18,1
362,18,1
363,18,1
364,18,1
365,18,1
366,18,1
367,18,1
368,18,1
369,18,1
370,18,1
371,18,1
372,18,1
373,18,1
374,18,1
375,18,1
376,18,1
377,18,1
378,18,1
379,18,1
380,18,1
381,19,1
382,19,1
383,19,1
384,19,1
385,19,1
386,19,1
387,19,1
388,19,1
389,19,1
390,19,1
391,19,1
392,19,1
393,19,1
394,19,1
395,19,1
396,19,1
397,19,1
398,19,1
399,19,1
400,19,1
401,20,1
402,20,1
403,20,1
404,20,1
405,20,1
406,20,1
407,20,1
408,20,1
409,20,1
410,20,1
411,20,1
412,20,1
413,20,1
414,20,1
415,20,1
416,20,1
417,20,1
418,20,1
419,20,1
420,20,1
421,21,1
422,21,1
423,21,1
424,21,1
425,21,1
426,21,1
427,21,1
428,21,1
429,21,1
430,21,1
431,21,1
432,21,1
433,21,1
434,21,1
435,21,1
436,21,1
437,21,1
438,21,1
439,21,1
440,21,1
441,22,1
442,22,1
443,22,1
444,22,1
445,22,1
446,22,1
447,22,1
448,22,1
449,22,1
450,22,1
451,22,1
452,22,1
453,22,1
454,22,1
455,22,1
456,22,1
457,22,1
458,22,1
459,22,1
460,22,1
461,23,1
462,23,1
463,23,1
464,23,1
465,23,1
466,23,1
467,23,1
468,23,1
469,23,1
470,23,1
471,23,1
472,23,1
473,23,1
474,23,1
475,23,1
476,23,1
477,23,1
478,23,1
479,23,1
480,23,1
481,24,1
482,24,1
483,24,1
484,24,1
485,24,1
486,24,1
487,24,1
488,24,1
489,24,1
490,24,1
491,24,1
492,24,1
493,24,1
494,24,1
495,24,1
496,24,1
497,24,1
498,24,1
499,24,1
500,24,1
501,25,1
502,25,1
503,25,1
504,25,1
505,25,1
506,25,1
507,25,1
508,25,1
509,25,1
510,25,1
511,25,1
512,25,1
513,25,1
514,25,1
515,25,1
516,25,1
517,25,1
518,25,1
519,25,1
520,25,1
521,26,1
522,26,1
523,26,1
524,26,1
525,26,1
526,26,1
527,26,1
528,26,1
529,26,1
530,26,1
531,26,1
532,26,1
533,26,1
534,26,1
535,26,1
536,26,1
537,26,1
538,26,1
539,26,1
540,26,1
541,27,1
542,27,1
543,27,1
544,27,1
545,27,1
546,27,1
547,27,1
548,27,1
549,27,1
550,27,1
551,27,1
552,27,1
553,27,1
554,27,1
555,27,1
556,27,1
557,27,1
558,27,1
559,27,1
560,27,1
561,28,1
562,28,1
563,28,1
564,28,1
565,28,1
566,28,1
567,28,1
568,28,1
569,28,1
570,28,1
571,28,1
572,28,1
573,28,1
574,28,1
575,28,1
576,28,1
577,28,1
578,28,1
579,28,1
580,28,1
581,29,1
582,29,1
583,29,1
584,29,1
585,29,1
586,29,1
587,29,1
588,29,1
589,29,1
590,29,1
591,29,1
592,29,1
593,29,1
594,29,1
595,29,1
596,29,1
597,29,1
598,29,1
599,29,1
600,29,1
601,30,1
602,30,1
603,30,1
604,30,1
605,30,1
606,30,1
607,30,1
608,30,1
609,30,1
610,30,1
611,30,1
612,30,1
613,30,1
614,30,1
615,30,1
616,30,1
617,30,1
618,30,1
619,30,1
620,30,1
621,31,1
622,31,1
623,31,1
624,31,1
625,31,1
626,31,1
627,31,1
628,31,1
629,31,1
630,31,1
631,31,1
632,31,1
633,31,1
634,31,1
635,31,1
636,31,1
637,31,1
638,31,1
639,31,1
640,31,1
641,32,1
642,32,1
643,32,1
644,32,1
645,32,1
646,32,1
647,32,1
648,32,1
649,32,1
650,32,1
651,32,1
652,32,1
653,32,1
654,32,1
655,32,1
656,32,1
657,32,1
658,32,1
