id1,id2,weight
866,0,1
662,0,1
248,0,1
163,0,1
162,0,1
931,0,1
550,0,1
375,0,1
21,866,1
27,866,1
211,866,1
291,866,1
604,866,1
741,866,1
928,866,1
14,662,1
26,662,1
84,662,1
166,662,1
168,662,1
251,662,1
292,662,1
356,662,1
397,662,1
425,662,1
495,662,1
677,662,1
953,662,1
886,662,1
873,662,1
874,662,1
136,248,1
173,248,1
198,248,1
344,248,1
274,248,1
864,248,1
952,248,1
677,248,1
546,248,1
56,163,1
172,163,1
794,163,1
334,163,1
652,163,1
250,163,1
309,163,1
464,163,1
854,163,1
726,163,1
908,163,1
768,163,1
510,163,1
52,162,1
530,162,1
505,162,1
382,162,1
737,162,1
264,162,1
463,162,1
25,931,1
146,931,1
235,931,1
266,931,1
270,931,1
357,931,1
449,931,1
480,931,1
580,931,1
658,931,1
710,931,1
720,931,1
63,550,1
122,550,1
215,550,1
392,550,1
486,550,1
529,550,1
838,550,1
782,550,1
7,375,1
82,375,1
289,375,1
306,375,1
321,375,1
926,375,1
587,375,1
548,375,1
476,375,1
570,375,1
743,1,1
10,1,1
799,1,1
136,1,1
748,1,1
137,1,1
457,1,1
746,1,1
503,1,1
528,1,1
44,743,1
51,743,1
93,743,1
123,743,1
144,743,1
356,743,1
402,743,1
437,743,1
503,743,1
557,743,1
578,743,1
995,743,1
883,743,1
483,10,1
325,10,1
582,10,1
383,10,1
338,10,1
271,10,1
44,799,1
150,799,1
172,799,1
407,799,1
619,799,1
634,799,1
749,799,1
750,799,1
302,136,1
965,136,1
190,136,1
633,136,1
406,136,1
807,136,1
733,136,1
104,748,1
148,748,1
285,748,1
308,748,1
321,748,1
516,748,1
537,748,1
655,748,1
783,748,1
974,748,1
935,748,1
812,748,1
113,137,1
451,137,1
750,137,1
836,137,1
243,137,1
368,137,1
837,137,1
872,137,1
675,137,1
787,137,1
378,137,1
164,457,1
278,457,1
934,457,1
847,457,1
593,457,1
865,457,1
187,746,1
370,746,1
426,746,1
538,746,1
