id1,id2,weight
68,0,1
120,0,1
81,0,1
184,0,1
9,0,1
89,0,1
183,0,1
96,0,1
119,0,1
35,0,1
24,0,1
134,0,1
7,68,1
24,68,1
44,68,1
53,68,1
60,68,1
159,68,1
166,68,1
91,68,1
134,68,1
96,68,1
185,68,1
35,120,1
61,120,1
183,120,1
152,120,1
195,120,1
172,120,1
6,81,1
8,81,1
42,81,1
79,81,1
110,81,1
94,81,1
137,81,1
138,81,1
148,81,1
136,81,1
2,184,1
4,184,1
8,184,1
34,184,1
141,184,1
155,184,1
169,184,1
180,184,1
190,184,1
192,184,1
197,184,1
8,9,1
66,9,1
125,9,1
44,9,1
193,9,1
18,9,1
57,9,1
47,9,1
183,9,1
149,9,1
105,9,1
80,9,1
35,89,1
105,89,1
188,89,1
170,89,1
147,89,1
179,89,1
5,183,1
26,183,1
28,183,1
76,183,1
87,183,1
99,183,1
128,183,1
167,183,1
23,96,1
197,96,1
151,96,1
172,96,1
101,96,1
160,96,1
173,96,1
11,119,1
43,119,1
64,119,1
91,119,1
107,119,1
170,119,1
136,119,1
131,119,1
125,119,1
162,119,1
180,119,1
7,35,1
21,35,1
23,35,1
26,35,1
143,35,1
72,35,1
114,35,1
80,35,1
194,35,1
10,24,1
16,24,1
153,24,1
147,24,1
87,24,1
114,24,1
176,24,1
172,24,1
189,24,1
182,24,1
7,134,1
22,134,1
132,134,1
169,134,1
146,134,1
100,1,1
69,1,1
37,1,1
174,1,1
164,1,1
182,1,1
61,1,1
38,1,1
166,1,1
112,1,1
187,1,1
90,1,1
40,100,1
57,100,1
73,100,1
75,100,1
141,100,1
101,100,1
130,100,1
139,100,1
123,100,1
114,100,1
11,69,1
12,69,1
37,69,1
59,69,1
63,69,1
73,69,1
125,69,1
83,69,1
141,69,1
5,37,1
16,37,1
29,37,1
30,37,1
45,37,1
102,37,1
192,37,1
108,37,1
83,37,1
4,174,1
33,174,1
139,174,1
147,174,1
168,174,1
173,174,1
191,174,1
23,164,1
41,164,1
72,164,1
78,164,1
85,164,1
99,164,1
160,164,1
7,182,1
13,182,1
20,182,1
52,182,1
57,182,1
86,182,1
116,182,1
157,182,1
190,182,1
8,61,1
16,61,1
23,61,1
83,61,1
94,61,1
110,61,1
135,61,1
181,61,1
105,61,1
4,38,1
13,38,1
31,38,1
34,38,1
162,38,1
60,38,1
40,38,1
88,38,1
84,38,1
188,38,1
117,38,1
8,166,1
23,166,1
125,166,1
157,166,1
188,166,1
32,112,1
44,112,1
97,112,1
99,112,1
157,112,1
147,112,1
144,112,1
121,112,1
27,187,1
74,187,1
78,187,1
161,187,1
64,90,1
78,90,1
98,90,1
148,90,1
181,90,1
130,90,1
162,90,1
167,90,1
109,90,1
169,2,1
8,2,1
83,2,1
141,2,1
50,2,1
154,2,1
14,2,1
175,2,1
176,2,1
15,169,1
36,169,1
50,169,1
88,169,1
111,169,1
130,169,1
133,169,1
20,8,1
19,8,1
4,83,1
36,83,1
48,83,1
178,83,1
139,83,1
127,83,1
195,83,1
94,83,1
82,141,1
85,141,1
195,141,1
179,141,1
190,50,1
73,50,1
95,50,1
51,50,1
175,50,1
110,50,1
199,50,1
60,154,1
63,154,1
73,154,1
125,154,1
133,154,1
146,154,1
167,154,1
185,154,1
3,14,1
162,14,1
195,14,1
87,14,1
92,14,1
189,14,1
53,14,1
41,14,1
181,14,1
160,14,1
108,14,1
110,14,1
17,175,1
21,175,1
44,175,1
127,175,1
176,175,1
54,176,1
58,176,1
67,176,1
104,176,1
131,176,1
150,176,1
178,176,1
30,3,1
73,3,1
121,3,1
42,3,1
39,3,1
132,3,1
193,3,1
198,3,1
67,3,1
88,3,1
21,30,1
23,30,1
27,30,1
145,30,1
160,30,1
194,30,1
41,30,1
48,30,1
126,30,1
189,30,1
44,30,1
27,73,1
57,73,1
86,73,1
148,73,1
135,73,1
190,73,1
20,121,1
46,121,1
63,121,1
77,121,1
93,121,1
101,121,1
144,121,1
156,121,1
159,42,1
88,42,1
46,42,1
132,42,1
54,42,1
76,42,1
33,39,1
179,39,1
122,39,1
85,39,1
163,39,1
189,39,1
105,39,1
151,39,1
16,132,1
43,132,1
72,132,1
98,132,1
124,132,1
128,132,1
149,132,1
179,132,1
4,193,1
13,193,1
55,193,1
67,193,1
77,193,1
99,193,1
110,193,1
123,193,1
155,193,1
168,193,1
192,193,1
4,198,1
92,198,1
103,198,1
107,198,1
108,198,1
118,198,1
128,198,1
171,198,1
172,198,1
185,198,1
11,67,1
54,67,1
177,67,1
143,67,1
129,67,1
109,67,1
118,67,1
28,88,1
55,88,1
60,88,1
147,88,1
158,88,1
47,4,1
41,4,1
71,4,1
12,47,1
29,47,1
101,47,1
146,47,1
82,47,1
74,47,1
98,47,1
125,47,1
10,41,1
115,41,1
197,41,1
85,41,1
111,41,1
178,41,1
155,41,1
142,41,1
29,71,1
52,71,1
55,71,1
156,71,1
127,71,1
111,71,1
124,71,1
25,5,1
108,5,1
152,5,1
33,5,1
58,5,1
135,5,1
124,5,1
102,5,1
126,5,1
113,5,1
151,5,1
148,5,1
44,5,1
178,5,1
6,25,1
15,25,1
123,25,1
156,25,1
152,25,1
138,25,1
167,25,1
130,25,1
124,25,1
28,108,1
51,108,1
78,108,1
79,108,1
188,108,1
94,152,1
122,152,1
125,152,1
136,152,1
77,33,1
58,33,1
93,33,1
186,33,1
161,33,1
45,33,1
52,58,1
185,58,1
129,58,1
158,58,1
91,58,1
101,58,1
84,58,1
12,135,1
17,135,1
53,135,1
93,135,1
105,135,1
136,135,1
189,135,1
46,124,1
77,124,1
114,124,1
117,124,1
122,124,1
28,102,1
127,102,1
125,102,1
181,102,1
16,126,1
32,126,1
54,126,1
64,126,1
99,126,1
116,126,1
163,126,1
160,126,1
158,126,1
48,113,1
65,113,1
70,113,1
148,113,1
143,113,1
123,113,1
194,113,1
116,113,1
111,151,1
181,151,1
197,151,1
194,151,1
6,148,1
127,148,1
128,148,1
155,148,1
165,148,1
19,44,1
138,44,1
92,44,1
60,44,1
130,44,1
129,44,1
13,178,1
19,178,1
40,178,1
76,178,1
117,178,1
145,178,1
54,6,1
129,6,1
153,6,1
191,6,1
53,6,1
194,6,1
157,6,1
144,6,1
155,6,1
195,6,1
15,54,1
185,54,1
139,54,1
22,129,1
59,129,1
78,129,1
85,129,1
191,129,1
177,129,1
43,153,1
93,153,1
98,153,1
127,153,1
145,153,1
189,153,1
188,153,1
197,153,1
12,191,1
16,191,1
131,191,1
140,191,1
146,191,1
157,191,1
196,191,1
195,191,1
18,53,1
31,53,1
34,53,1
85,53,1
97,53,1
179,53,1
114,53,1
123,53,1
74,53,1
64,53,1
94,194,1
106,194,1
115,194,1
150,194,1
158,194,1
10,157,1
65,157,1
118,157,1
125,157,1
189,157,1
186,157,1
185,157,1
29,144,1
45,144,1
56,144,1
173,144,1
192,144,1
158,144,1
181,144,1
76,155,1
84,155,1
170,155,1
190,155,1
12,195,1
78,195,1
109,195,1
142,195,1
188,195,1
131,7,1
186,7,1
158,7,1
75,7,1
172,7,1
32,7,1
149,7,1
20,7,1
79,7,1
101,7,1
86,7,1
34,131,1
76,131,1
86,131,1
110,131,1
118,131,1
163,131,1
168,131,1
59,186,1
87,186,1
110,186,1
127,186,1
179,186,1
190,186,1
64,158,1
79,158,1
122,158,1
123,158,1
23,75,1
29,75,1
159,75,1
165,75,1
105,75,1
128,75,1
49,172,1
180,172,1
28,32,1
31,32,1
57,32,1
116,32,1
136,32,1
92,32,1
13,149,1
95,149,1
104,149,1
185,149,1
173,149,1
161,149,1
13,20,1
161,20,1
87,20,1
127,20,1
106,20,1
165,20,1
116,20,1
13,79,1
40,79,1
46,79,1
74,79,1
139,79,1
27,101,1
55,101,1
72,101,1
77,101,1
190,101,1
199,101,1
12,86,1
63,86,1
77,86,1
98,86,1
163,86,1
15,19,1
140,19,1
115,19,1
159,19,1
190,19,1
52,19,1
17,66,1
43,66,1
45,66,1
181,66,1
142,66,1
192,66,1
190,66,1
87,66,1
70,125,1
137,125,1
165,125,1
139,125,1
10,18,1
160,18,1
48,18,1
133,18,1
23,18,1
181,18,1
199,57,1
48,105,1
55,105,1
56,105,1
97,105,1
180,105,1
160,105,1
170,105,1
11,80,1
23,80,1
62,80,1
130,80,1
165,80,1
110,80,1
140,80,1
150,80,1
98,80,1
177,80,1
103,80,1
21,10,1
147,10,1
142,10,1
170,10,1
156,10,1
162,21,1
82,21,1
31,21,1
16,147,1
17,147,1
56,147,1
111,147,1
196,147,1
160,147,1
15,142,1
27,142,1
29,142,1
62,142,1
65,142,1
117,142,1
177,142,1
146,142,1
162,142,1
95,170,1
116,170,1
128,170,1
137,170,1
199,170,1
34,156,1
118,156,1
145,156,1
84,11,1
138,11,1
17,11,1
110,11,1
130,11,1
40,84,1
65,84,1
137,84,1
114,84,1
128,138,1
146,138,1
145,138,1
16,17,1
27,17,1
40,17,1
128,17,1
46,17,1
31,110,1
115,110,1
114,110,1
15,130,1
29,130,1
94,130,1
128,130,1
180,130,1
189,12,1
180,12,1
92,12,1
43,12,1
49,189,1
70,189,1
91,189,1
199,189,1
196,189,1
13,180,1
56,180,1
133,180,1
78,92,1
87,92,1
94,92,1
103,92,1
95,92,1
63,43,1
109,43,1
133,43,1
49,13,1
94,13,1
163,13,1
22,13,1
27,49,1
36,49,1
163,49,1
171,49,1
59,49,1
52,49,1
106,49,1
173,49,1
150,49,1
140,49,1
167,49,1
59,94,1
188,94,1
150,94,1
45,163,1
137,163,1
159,163,1
168,22,1
150,22,1
106,22,1
140,22,1
173,22,1
161,22,1
97,162,1
107,162,1
177,162,1
188,162,1
46,87,1
48,87,1
16,181,1
46,160,1
118,160,1
60,15,1
103,15,1
93,15,1
168,15,1
150,15,1
46,60,1
114,60,1
179,60,1
27,103,1
62,103,1
70,103,1
197,103,1
173,103,1
177,103,1
72,93,1
122,93,1
127,93,1
179,93,1
56,168,1
109,168,1
34,150,1
52,150,1
196,150,1
196,16,1
26,16,1
122,16,1
199,16,1
111,196,1
118,196,1
136,196,1
159,196,1
74,26,1
128,26,1
104,26,1
190,26,1
29,122,1
91,122,1
31,199,1
72,199,1
91,199,1
118,199,1
146,199,1
72,27,1
133,27,1
31,27,1
29,40,1
91,128,1
115,128,1
116,46,1
99,46,1
29,48,1
65,48,1
106,48,1
143,48,1
192,48,1
36,133,1
63,133,1
72,133,1
145,133,1
185,23,1
106,23,1
177,23,1
59,140,1
82,140,1
114,140,1
137,140,1
173,140,1
167,140,1
52,115,1
63,115,1
85,115,1
143,115,1
159,115,1
139,115,1
74,159,1
136,159,1
139,159,1
97,190,1
104,190,1
177,190,1
167,52,1
137,52,1
95,52,1
78,52,1
59,161,1
72,161,1
123,161,1
185,161,1
109,127,1
173,127,1
28,106,1
165,106,1
117,106,1
111,106,1
143,165,1
62,116,1
173,116,1
188,116,1
139,116,1
118,82,1
179,82,1
91,82,1
146,31,1
77,31,1
98,31,1
173,31,1
143,31,1
99,173,1
51,185,1
104,185,1
76,177,1
145,114,1
137,114,1
109,123,1
65,167,1
76,167,1
104,74,1
28,104,1
171,104,1
136,104,1
117,104,1
76,72,1
179,28,1
192,28,1
36,179,1
197,192,1
62,29,1
171,29,1
188,29,1
65,29,1
45,62,1
99,62,1
34,171,1
85,171,1
98,171,1
197,171,1
85,188,1
143,65,1
85,65,1
45,145,1
97,145,1
109,145,1
64,77,1
143,77,1
95,77,1
111,98,1
76,143,1
111,143,1
139,143,1
59,136,1
95,136,1
91,45,1
78,34,1
63,34,1
51,78,1
56,78,1
76,78,1
91,78,1
95,63,1
137,36,1
55,137,1
97,137,1
56,117,1
118,197,1
139,111,1
70,109,1
51,99,1
56,99,1
56,51,1
107,56,1
97,56,1
70,107,1
