id1,id2,weight
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,2,1
12,2,1
13,2,1
14,2,1
15,2,1
16,3,1
17,3,1
18,3,1
19,3,1
20,3,1
21,4,1
22,4,1
23,4,1
24,4,1
25,4,1
26,5,1
27,5,1
28,5,1
29,5,1
30,5,1
31,6,1
32,6,1
33,6,1
34,6,1
35,6,1
36,7,1
37,7,1
38,7,1
39,7,1
40,7,1
41,8,1
42,8,1
43,8,1
44,8,1
45,8,1
46,9,1
47,9,1
48,9,1
49,9,1
50,9,1
51,10,1
52,10,1
53,10,1
54,10,1
55,10,1
56,11,1
57,11,1
58,11,1
59,11,1
60,11,1
61,12,1
62,12,1
63,12,1
64,12,1
65,12,1
66,13,1
67,13,1
68,13,1
69,13,1
70,13,1
71,14,1
72,14,1
73,14,1
74,14,1
75,14,1
76,15,1
77,15,1
78,15,1
79,15,1
80,15,1
81,16,1
82,16,1
83,16,1
84,16,1
85,16,1
86,17,1
87,17,1
88,17,1
89,17,1
90,17,1
91,18,1
92,18,1
93,18,1
94,18,1
95,18,1
96,19,1
97,19,1
98,19,1
99,19,1
100,19,1
101,20,1
102,20,1
103,20,1
104,20,1
105,20,1
106,21,1
107,21,1
108,21,1
109,21,1
110,21,1
111,22,1
112,22,1
113,22,1
114,22,1
115,22,1
116,23,1
117,23,1
118,23,1
119,23,1
120,23,1
121,24,1
122,24,1
123,24,1
124,24,1
125,24,1
126,25,1
127,25,1
128,25,1
129,25,1
130,25,1
131,26,1
132,26,1
133,26,1
134,26,1
135,26,1
136,27,1
137,27,1
138,27,1
139,27,1
140,27,1
141,28,1
142,28,1
143,28,1
144,28,1
145,28,1
146,29,1
147,29,1
148,29,1
149,29,1
150,29,1
151,30,1
152,30,1
153,30,1
154,30,1
155,30,1
