id1,id2,weight
50,0,1
491,0,1
187,0,1
78,0,1
16,50,1
76,50,1
404,50,1
58,491,1
90,491,1
91,491,1
148,491,1
210,491,1
239,491,1
430,491,1
54,187,1
474,187,1
498,187,1
249,187,1
31,78,1
54,78,1
75,78,1
372,78,1
298,78,1
256,78,1
213,78,1
432,1,1
316,1,1
211,1,1
305,1,1
348,1,1
285,1,1
338,1,1
406,1,1
235,432,1
280,432,1
360,432,1
43,316,1
122,316,1
256,316,1
488,316,1
389,316,1
416,316,1
422,316,1
59,211,1
92,211,1
103,211,1
343,211,1
237,211,1
363,211,1
49,305,1
219,305,1
454,305,1
477,305,1
56,348,1
212,348,1
293,348,1
386,348,1
403,348,1
105,285,1
206,285,1
224,285,1
479,285,1
49,338,1
69,338,1
293,338,1
318,338,1
331,338,1
21,406,1
124,406,1
140,406,1
206,406,1
221,406,1
263,406,1
354,406,1
434,406,1
122,2,1
130,2,1
129,2,1
434,2,1
346,2,1
55,122,1
214,122,1
144,122,1
482,122,1
303,130,1
346,130,1
57,129,1
81,129,1
139,129,1
467,129,1
367,129,1
29,434,1
225,434,1
268,434,1
384,434,1
408,434,1
61,346,1
70,346,1
218,346,1
292,346,1
87,3,1
226,3,1
363,3,1
99,3,1
131,3,1
325,3,1
166,3,1
201,3,1
140,3,1
7,87,1
229,87,1
300,87,1
270,87,1
355,87,1
453,87,1
114,226,1
212,226,1
80,363,1
313,363,1
143,99,1
251,99,1
134,99,1
23,131,1
73,131,1
383,131,1
464,131,1
26,325,1
121,325,1
261,325,1
300,325,1
80,166,1
407,166,1
328,166,1
219,166,1
331,166,1
419,166,1
443,166,1
435,166,1
458,166,1
203,166,1
449,166,1
106,201,1
191,201,1
492,201,1
472,201,1
159,140,1
403,140,1
315,140,1
320,140,1
244,4,1
102,4,1
182,4,1
230,4,1
326,4,1
196,4,1
401,4,1
312,4,1
219,244,1
299,244,1
448,244,1
458,244,1
79,102,1
83,102,1
455,102,1
271,102,1
20,182,1
34,182,1
68,182,1
351,230,1
443,230,1
306,230,1
269,230,1
57,326,1
121,326,1
276,326,1
277,326,1
358,326,1
400,326,1
51,196,1
117,196,1
184,196,1
419,196,1
475,196,1
445,196,1
480,196,1
440,196,1
429,196,1
179,401,1
255,401,1
409,401,1
119,312,1
127,312,1
147,312,1
151,312,1
181,312,1
190,312,1
238,312,1
288,312,1
468,312,1
437,312,1
465,312,1
397,312,1
398,5,1
446,5,1
269,5,1
466,5,1
391,5,1
319,5,1
238,5,1
49,398,1
292,398,1
96,446,1
113,446,1
125,446,1
275,446,1
349,446,1
420,446,1
146,269,1
175,269,1
256,269,1
459,269,1
331,269,1
40,466,1
395,466,1
494,466,1
59,391,1
322,391,1
381,391,1
68,319,1
113,319,1
257,319,1
409,319,1
383,319,1
475,319,1
477,319,1
210,238,1
385,238,1
301,238,1
328,238,1
234,6,1
442,6,1
188,6,1
452,6,1
483,6,1
106,6,1
425,6,1
447,6,1
83,234,1
137,234,1
431,234,1
463,234,1
252,234,1
127,442,1
256,442,1
412,442,1
451,442,1
69,188,1
147,188,1
403,188,1
273,188,1
11,452,1
24,452,1
248,452,1
298,452,1
329,452,1
444,452,1
465,452,1
496,452,1
110,483,1
128,483,1
268,483,1
381,483,1
421,483,1
364,106,1
383,106,1
207,106,1
127,106,1
164,106,1
258,425,1
426,425,1
40,447,1
47,447,1
89,447,1
115,447,1
149,447,1
276,447,1
374,447,1
484,447,1
478,7,1
245,7,1
300,7,1
195,7,1
59,478,1
236,478,1
329,478,1
396,478,1
127,245,1
493,245,1
280,245,1
301,245,1
116,300,1
142,300,1
241,300,1
258,300,1
44,195,1
77,195,1
93,195,1
133,195,1
370,195,1
444,195,1
329,195,1
260,8,1
345,8,1
379,8,1
33,8,1
351,8,1
97,8,1
323,8,1
52,8,1
12,260,1
17,260,1
45,260,1
96,260,1
136,260,1
222,260,1
259,260,1
189,345,1
351,345,1
427,345,1
62,379,1
428,379,1
459,379,1
69,33,1
278,33,1
277,33,1
15,351,1
253,351,1
277,351,1
350,351,1
458,97,1
414,97,1
438,97,1
418,97,1
175,323,1
218,323,1
287,323,1
370,323,1
340,323,1
156,52,1
149,52,1
60,52,1
95,52,1
75,52,1
81,9,1
121,9,1
163,9,1
281,9,1
448,9,1
18,81,1
58,81,1
288,81,1
443,81,1
317,81,1
13,121,1
70,121,1
440,121,1
124,163,1
332,163,1
165,163,1
429,163,1
30,281,1
110,281,1
113,281,1
213,281,1
388,281,1
495,281,1
416,281,1
332,281,1
155,448,1
169,448,1
178,448,1
265,448,1
279,448,1
225,10,1
219,10,1
232,10,1
132,10,1
168,10,1
395,10,1
412,10,1
498,10,1
23,225,1
153,225,1
373,225,1
254,225,1
332,225,1
17,219,1
53,219,1
95,232,1
374,232,1
349,232,1
497,232,1
462,232,1
354,132,1
462,132,1
306,132,1
486,132,1
38,168,1
119,168,1
382,168,1
431,168,1
411,168,1
120,395,1
133,395,1
203,395,1
214,395,1
254,395,1
369,395,1
46,412,1
76,412,1
92,412,1
169,412,1
176,412,1
280,412,1
321,412,1
56,498,1
118,498,1
186,498,1
294,498,1
397,498,1
405,498,1
474,11,1
464,11,1
167,11,1
301,11,1
114,11,1
167,474,1
227,474,1
286,474,1
65,464,1
80,464,1
82,464,1
176,464,1
328,464,1
16,167,1
374,167,1
206,167,1
176,301,1
181,301,1
337,301,1
365,301,1
424,301,1
24,114,1
435,114,1
254,114,1
282,114,1
426,114,1
279,114,1
367,114,1
208,12,1
496,12,1
458,12,1
165,208,1
185,208,1
264,208,1
25,496,1
389,496,1
399,496,1
407,496,1
430,496,1
455,496,1
48,458,1
155,13,1
371,13,1
386,13,1
427,13,1
254,13,1
37,155,1
69,155,1
83,155,1
141,155,1
283,155,1
164,371,1
212,371,1
242,371,1
409,371,1
112,386,1
156,386,1
274,386,1
414,386,1
15,427,1
221,427,1
248,427,1
296,427,1
304,427,1
350,427,1
482,427,1
465,427,1
35,254,1
215,254,1
202,14,1
388,14,1
111,14,1
47,14,1
275,14,1
86,14,1
170,14,1
98,202,1
134,202,1
154,202,1
206,202,1
449,202,1
414,202,1
497,202,1
19,388,1
48,388,1
242,388,1
277,388,1
339,388,1
463,388,1
23,111,1
490,111,1
246,111,1
15,47,1
253,47,1
75,47,1
86,47,1
100,47,1
77,275,1
160,275,1
193,275,1
467,275,1
450,275,1
26,86,1
32,86,1
264,86,1
89,170,1
367,170,1
216,170,1
289,170,1
490,170,1
380,170,1
203,15,1
243,15,1
318,15,1
206,15,1
389,15,1
115,203,1
399,203,1
287,203,1
249,243,1
387,243,1
297,243,1
18,318,1
186,318,1
376,318,1
368,206,1
