id1,id2,weight
302,0,1
318,0,1
471,0,1
384,0,1
152,0,1
215,0,1
7,0,1
411,0,1
267,0,1
148,0,1
209,0,1
403,0,1
409,0,1
348,0,1
382,0,1
442,0,1
395,0,1
275,0,1
278,0,1
366,0,1
73,302,1
74,302,1
86,302,1
91,302,1
95,302,1
109,302,1
135,302,1
146,302,1
155,302,1
174,302,1
193,302,1
250,302,1
428,302,1
401,302,1
463,302,1
343,302,1
445,302,1
367,302,1
15,318,1
52,318,1
63,318,1
93,318,1
160,318,1
164,318,1
184,318,1
200,318,1
223,318,1
244,318,1
256,318,1
288,318,1
295,318,1
306,318,1
314,318,1
412,318,1
356,318,1
458,318,1
341,318,1
442,318,1
407,318,1
420,318,1
479,318,1
14,471,1
62,471,1
66,471,1
69,471,1
86,471,1
101,471,1
148,471,1
173,471,1
231,471,1
334,471,1
346,471,1
353,471,1
395,471,1
398,471,1
445,471,1
446,471,1
460,471,1
466,471,1
491,471,1
481,471,1
487,471,1
27,384,1
32,384,1
86,384,1
91,384,1
122,384,1
123,384,1
136,384,1
226,384,1
257,384,1
261,384,1
316,384,1
333,384,1
342,384,1
429,384,1
415,384,1
438,384,1
389,384,1
450,384,1
42,152,1
67,152,1
91,152,1
95,152,1
134,152,1
144,152,1
150,152,1
434,152,1
487,152,1
444,152,1
415,152,1
306,152,1
242,152,1
426,152,1
418,152,1
321,152,1
386,152,1
9,215,1
73,215,1
79,215,1
212,215,1
355,215,1
305,215,1
288,215,1
320,215,1
476,215,1
247,215,1
477,215,1
481,215,1
331,215,1
391,215,1
409,215,1
408,215,1
276,7,1
120,7,1
447,7,1
162,7,1
262,7,1
255,7,1
494,7,1
293,7,1
277,7,1
400,7,1
73,7,1
434,7,1
381,7,1
27,7,1
496,7,1
227,7,1
443,7,1
373,7,1
237,7,1
15,411,1
88,411,1
119,411,1
180,411,1
187,411,1
195,411,1
277,411,1
301,411,1
324,411,1
334,411,1
365,411,1
380,411,1
390,411,1
416,411,1
21,267,1
25,267,1
117,267,1
127,267,1
150,267,1
222,267,1
244,267,1
245,267,1
250,267,1
256,267,1
297,267,1
462,267,1
293,267,1
310,267,1
16,148,1
49,148,1
75,148,1
117,148,1
177,148,1
232,148,1
213,148,1
383,148,1
376,148,1
235,148,1
348,148,1
372,148,1
33,209,1
35,209,1
62,209,1
71,209,1
83,209,1
90,209,1
128,209,1
129,209,1
134,209,1
145,209,1
464,209,1
226,209,1
477,209,1
314,209,1
370,209,1
333,209,1
218,209,1
448,209,1
492,209,1
452,209,1
362,209,1
29,403,1
39,403,1
61,403,1
117,403,1
176,403,1
188,403,1
189,403,1
194,403,1
199,403,1
210,403,1
222,403,1
264,403,1
268,403,1
344,403,1
355,403,1
360,403,1
450,403,1
25,409,1
53,409,1
59,409,1
63,409,1
83,409,1
122,409,1
129,409,1
160,409,1
219,409,1
237,409,1
345,409,1
349,409,1
356,409,1
405,409,1
488,409,1
468,409,1
473,409,1
482,409,1
18,348,1
24,348,1
50,348,1
93,348,1
124,348,1
139,348,1
140,348,1
154,348,1
261,348,1
284,348,1
293,348,1
323,348,1
331,348,1
479,348,1
486,348,1
380,348,1
395,348,1
62,382,1
88,382,1
217,382,1
223,382,1
248,382,1
324,382,1
326,382,1
484,382,1
437,382,1
497,382,1
459,382,1
493,382,1
44,442,1
63,442,1
171,442,1
190,442,1
195,442,1
280,442,1
288,442,1
293,442,1
365,442,1
378,442,1
380,442,1
395,442,1
400,442,1
497,442,1
1,395,1
112,395,1
120,395,1
158,395,1
161,395,1
162,395,1
174,395,1
178,395,1
183,395,1
205,395,1
206,395,1
227,395,1
232,395,1
275,395,1
331,395,1
378,395,1
383,395,1
406,395,1
494,395,1
451,395,1
1,275,1
27,275,1
31,275,1
45,275,1
66,275,1
169,275,1
183,275,1
236,275,1
264,275,1
269,275,1
272,275,1
322,275,1
299,275,1
333,275,1
443,275,1
323,275,1
305,275,1
429,275,1
457,275,1
402,275,1
401,275,1
6,278,1
12,278,1
23,278,1
65,278,1
88,278,1
114,278,1
126,278,1
147,278,1
154,278,1
270,278,1
338,278,1
362,278,1
453,278,1
455,278,1
354,278,1
2,366,1
9,366,1
10,366,1
36,366,1
89,366,1
136,366,1
141,366,1
195,366,1
200,366,1
221,366,1
236,366,1
264,366,1
269,366,1
284,366,1
322,366,1
352,366,1
360,366,1
482,366,1
459,366,1
416,1,1
249,1,1
473,1,1
173,1,1
132,1,1
153,1,1
59,1,1
166,1,1
150,1,1
305,1,1
221,1,1
219,1,1
362,1,1
236,1,1
171,1,1
58,1,1
460,1,1
478,1,1
25,1,1
218,1,1
347,1,1
290,1,1
163,1,1
13,416,1
19,416,1
26,416,1
30,416,1
97,416,1
105,416,1
207,416,1
238,416,1
262,416,1
277,416,1
308,416,1
311,416,1
328,416,1
349,416,1
377,416,1
386,416,1
394,416,1
407,416,1
487,416,1
464,416,1
438,416,1
117,249,1
204,249,1
212,249,1
221,249,1
230,249,1
389,249,1
268,249,1
369,249,1
459,249,1
321,249,1
350,249,1
258,249,1
9,473,1
31,473,1
43,473,1
85,473,1
119,473,1
129,473,1
141,473,1
147,473,1
176,473,1
184,473,1
201,473,1
218,473,1
306,473,1
424,473,1
428,473,1
480,473,1
487,473,1
26,173,1
45,173,1
61,173,1
99,173,1
159,173,1
343,173,1
351,173,1
400,173,1
290,173,1
392,173,1
356,173,1
240,173,1
421,173,1
430,173,1
230,173,1
346,173,1
30,132,1
45,132,1
50,132,1
112,132,1
124,132,1
483,132,1
460,132,1
291,132,1
316,132,1
235,132,1
444,132,1
287,132,1
488,132,1
229,132,1
294,132,1
217,132,1
180,132,1
17,153,1
32,153,1
86,153,1
94,153,1
116,153,1
146,153,1
151,153,1
266,153,1
274,153,1
415,153,1
269,153,1
283,153,1
340,153,1
174,153,1
182,153,1
402,153,1
303,153,1
476,153,1
248,153,1
190,153,1
385,153,1
479,153,1
251,153,1
324,153,1
5,59,1
11,59,1
19,59,1
21,59,1
37,59,1
52,59,1
111,59,1
338,59,1
160,59,1
314,59,1
273,59,1
308,59,1
328,59,1
89,59,1
158,59,1
350,59,1
210,59,1
456,59,1
125,59,1
12,166,1
52,166,1
80,166,1
91,166,1
229,166,1
202,166,1
195,166,1
430,166,1
429,166,1
197,166,1
399,166,1
184,166,1
483,166,1
372,166,1
221,166,1
477,166,1
457,166,1
167,166,1
311,166,1
2,150,1
34,150,1
36,150,1
70,150,1
73,150,1
76,150,1
91,150,1
226,150,1
335,150,1
301,150,1
408,150,1
458,150,1
412,150,1
446,150,1
475,150,1
5,305,1
34,305,1
40,305,1
55,305,1
77,305,1
119,305,1
282,305,1
499,305,1
464,305,1
484,305,1
439,305,1
457,305,1
410,305,1
389,305,1
414,305,1
19,221,1
45,221,1
53,221,1
87,221,1
93,221,1
101,221,1
104,221,1
111,221,1
115,221,1
134,221,1
183,221,1
211,221,1
459,221,1
349,221,1
372,221,1
253,221,1
242,221,1
328,221,1
295,221,1
257,221,1
6,219,1
24,219,1
53,219,1
65,219,1
67,219,1
87,219,1
91,219,1
114,219,1
124,219,1
129,219,1
140,219,1
163,219,1
188,219,1
201,219,1
217,219,1
264,219,1
287,219,1
454,219,1
322,219,1
341,219,1
307,219,1
331,219,1
326,219,1
355,219,1
31,362,1
39,362,1
73,362,1
83,362,1
91,362,1
199,362,1
239,362,1
244,362,1
269,362,1
294,362,1
351,362,1
407,362,1
430,362,1
472,362,1
365,362,1
5,236,1
47,236,1
62,236,1
82,236,1
98,236,1
159,236,1
178,236,1
191,236,1
231,236,1
376,236,1
241,236,1
481,236,1
388,236,1
475,236,1
463,236,1
271,236,1
304,236,1
252,236,1
43,171,1
55,171,1
58,171,1
64,171,1
95,171,1
165,171,1
260,171,1
335,171,1
179,171,1
234,171,1
481,171,1
254,171,1
475,171,1
284,171,1
380,171,1
342,171,1
474,171,1
222,171,1
448,171,1
381,171,1
36,58,1
37,58,1
55,58,1
324,58,1
217,58,1
358,58,1
68,58,1
373,58,1
313,58,1
394,58,1
73,58,1
187,58,1
122,58,1
297,58,1
370,58,1
357,58,1
341,58,1
21,460,1
36,460,1
49,460,1
157,460,1
165,460,1
167,460,1
178,460,1
204,460,1
253,460,1
342,460,1
355,460,1
358,460,1
387,460,1
445,460,1
480,460,1
497,460,1
5,478,1
47,478,1
49,478,1
77,478,1
93,478,1
99,478,1
106,478,1
133,478,1
217,478,1
237,478,1
252,478,1
289,478,1
331,478,1
370,478,1
465,478,1
490,478,1
45,25,1
410,25,1
196,25,1
303,25,1
308,25,1
193,25,1
407,25,1
273,25,1
80,25,1
189,25,1
259,25,1
