id1,id2,weight
162,0,1
213,162,1
173,162,1
455,1,1
118,455,1
314,455,1
404,455,1
88,2,1
142,2,1
389,142,1
184,3,1
371,3,1
425,3,1
360,3,1
313,184,1
209,371,1
315,371,1
275,425,1
307,425,1
202,360,1
309,360,1
353,360,1
317,4,1
235,317,1
467,5,1
234,5,1
185,467,1
370,234,1
269,6,1
49,269,1
196,269,1
109,7,1
457,7,1
484,7,1
125,484,1
379,484,1
398,484,1
278,8,1
381,8,1
409,8,1
384,8,1
186,8,1
418,8,1
471,8,1
334,381,1
392,384,1
465,384,1
490,186,1
365,418,1
197,471,1
407,471,1
58,9,1
61,9,1
62,9,1
48,9,1
303,62,1
203,48,1
415,48,1
80,10,1
128,10,1
86,80,1
140,128,1
200,128,1
191,128,1
189,128,1
350,128,1
322,11,1
265,11,1
37,322,1
362,322,1
388,265,1
229,12,1
310,12,1
29,310,1
462,13,1
382,462,1
135,14,1
106,14,1
357,106,1
260,106,1
153,15,1
22,15,1
35,153,1
256,22,1
237,22,1
41,16,1
301,16,1
123,41,1
389,301,1
355,17,1
183,17,1
146,17,1
163,183,1
341,146,1
192,146,1
321,18,1
316,321,1
337,321,1
396,19,1
197,396,1
270,396,1
272,396,1
414,396,1
21,20,1
29,21,1
139,21,1
169,139,1
258,139,1
54,237,1
126,237,1
383,237,1
444,23,1
487,23,1
220,444,1
414,487,1
429,24,1
337,24,1
182,429,1
351,429,1
285,337,1
432,337,1
422,25,1
380,25,1
207,422,1
91,380,1
438,26,1
364,26,1
324,438,1
279,364,1
287,364,1
358,27,1
199,27,1
166,358,1
188,199,1
324,199,1
370,28,1
239,370,1
250,30,1
374,30,1
304,30,1
35,304,1
175,31,1
228,31,1
369,31,1
171,369,1
420,369,1
151,32,1
273,151,1
382,151,1
403,33,1
249,403,1
423,403,1
71,34,1
474,34,1
218,34,1
308,474,1
132,218,1
435,218,1
115,35,1
76,115,1
281,115,1
154,36,1
437,154,1
401,37,1
349,401,1
458,38,1
493,458,1
159,39,1
54,159,1
195,159,1
53,40,1
73,40,1
165,40,1
426,73,1
211,165,1
372,165,1
475,165,1
478,42,1
353,42,1
345,478,1
350,478,1
83,353,1
56,43,1
122,43,1
147,56,1
372,122,1
145,44,1
129,44,1
482,145,1
324,129,1
233,45,1
57,233,1
260,46,1
89,260,1
320,260,1
412,260,1
437,47,1
63,437,1
79,437,1
239,437,1
113,415,1
328,415,1
446,415,1
110,50,1
205,50,1
404,50,1
105,50,1
454,50,1
117,110,1
137,404,1
