id1,id2,weight
254,0,1
118,0,1
84,254,1
273,254,1
475,254,1
463,254,1
115,118,1
469,118,1
182,1,1
73,1,1
58,1,1
72,182,1
185,182,1
495,182,1
276,182,1
42,73,1
328,73,1
302,58,1
180,58,1
397,58,1
436,2,1
289,2,1
227,2,1
379,2,1
144,436,1
369,436,1
481,436,1
244,289,1
259,289,1
432,289,1
315,227,1
45,379,1
252,379,1
381,379,1
363,3,1
450,3,1
156,3,1
32,363,1
155,363,1
248,363,1
332,363,1
347,363,1
472,363,1
465,363,1
194,450,1
17,156,1
153,156,1
178,156,1
104,4,1
174,4,1
28,104,1
81,104,1
430,104,1
367,104,1
5,174,1
241,174,1
393,174,1
386,174,1
189,5,1
88,5,1
7,5,1
286,5,1
96,5,1
350,189,1
465,189,1
404,88,1
266,88,1
14,7,1
93,7,1
493,7,1
165,7,1
28,286,1
131,286,1
257,286,1
267,286,1
488,286,1
191,96,1
275,6,1
186,6,1
448,6,1
119,6,1
179,275,1
292,275,1
337,275,1
23,186,1
205,186,1
364,186,1
87,448,1
102,448,1
121,448,1
197,448,1
270,448,1
333,448,1
427,448,1
483,119,1
346,119,1
435,14,1
21,93,1
45,93,1
54,93,1
168,93,1
489,93,1
205,93,1
153,93,1
400,493,1
402,493,1
49,165,1
63,165,1
416,165,1
496,8,1
155,8,1
76,8,1
151,8,1
36,496,1
132,496,1
133,496,1
159,496,1
369,496,1
437,155,1
207,155,1
338,155,1
377,155,1
28,76,1
57,76,1
340,76,1
53,151,1
142,151,1
220,151,1
394,151,1
426,151,1
333,151,1
214,151,1
103,9,1
487,9,1
270,9,1
94,103,1
143,103,1
246,103,1
395,103,1
75,487,1
98,487,1
152,487,1
102,270,1
300,270,1
345,270,1
160,10,1
323,10,1
371,10,1
28,10,1
220,160,1
331,160,1
111,323,1
161,323,1
283,323,1
308,371,1
386,371,1
210,28,1
299,28,1
90,11,1
375,11,1
443,11,1
72,90,1
112,90,1
465,375,1
33,443,1
46,443,1
268,443,1
297,443,1
305,443,1
346,443,1
472,443,1
408,12,1
292,12,1
249,408,1
357,408,1
374,408,1
168,292,1
349,292,1
207,13,1
148,13,1
92,207,1
166,207,1
449,207,1
328,207,1
411,148,1
473,148,1
260,148,1
183,148,1
372,148,1
129,435,1
203,435,1
241,435,1
282,435,1
395,435,1
427,435,1
262,15,1
396,15,1
238,15,1
85,262,1
108,262,1
373,262,1
364,396,1
370,396,1
74,238,1
317,238,1
312,238,1
338,16,1
164,16,1
249,16,1
229,338,1
243,338,1
442,338,1
461,338,1
413,164,1
170,164,1
86,249,1
214,249,1
336,249,1
245,17,1
476,17,1
429,17,1
128,17,1
29,245,1
85,245,1
273,245,1
459,245,1
123,476,1
239,476,1
263,476,1
291,476,1
358,429,1
465,429,1
95,128,1
157,128,1
412,128,1
138,128,1
407,18,1
70,18,1
354,18,1
340,18,1
147,407,1
183,70,1
99,70,1
431,70,1
326,70,1
497,354,1
19,340,1
36,340,1
452,340,1
68,19,1
353,19,1
32,19,1
149,68,1
193,68,1
197,68,1
285,68,1
25,353,1
71,353,1
170,353,1
243,353,1
328,353,1
43,32,1
389,20,1
107,20,1
432,20,1
406,20,1
386,20,1
463,20,1
492,20,1
359,389,1
418,107,1
291,107,1
386,107,1
91,432,1
