id1,id2,weight
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,2,1
22,2,1
23,2,1
24,2,1
25,2,1
26,2,1
27,2,1
28,2,1
29,2,1
30,2,1
31,3,1
32,3,1
33,3,1
34,3,1
35,3,1
36,3,1
37,3,1
38,3,1
39,3,1
40,3,1
41,4,1
42,4,1
43,4,1
44,4,1
45,4,1
46,4,1
47,4,1
48,4,1
49,4,1
50,4,1
51,5,1
52,5,1
53,5,1
54,5,1
55,5,1
56,5,1
57,5,1
58,5,1
59,5,1
60,5,1
61,6,1
62,6,1
63,6,1
64,6,1
65,6,1
66,6,1
67,6,1
68,6,1
69,6,1
70,6,1
71,7,1
72,7,1
73,7,1
74,7,1
75,7,1
76,7,1
77,7,1
78,7,1
79,7,1
80,7,1
81,8,1
82,8,1
83,8,1
84,8,1
85,8,1
86,8,1
87,8,1
88,8,1
89,8,1
90,8,1
91,9,1
92,9,1
93,9,1
94,9,1
95,9,1
96,9,1
97,9,1
98,9,1
99,9,1
100,9,1
101,10,1
102,10,1
103,10,1
104,10,1
105,10,1
106,10,1
107,10,1
108,10,1
109,10,1
110,10,1
111,11,1
112,11,1
113,11,1
114,11,1
115,11,1
116,11,1
117,11,1
118,11,1
119,11,1
120,11,1
121,12,1
122,12,1
123,12,1
124,12,1
125,12,1
126,12,1
127,12,1
128,12,1
129,12,1
130,12,1
131,13,1
132,13,1
133,13,1
134,13,1
135,13,1
136,13,1
137,13,1
138,13,1
139,13,1
140,13,1
141,14,1
142,14,1
143,14,1
144,14,1
145,14,1
146,14,1
147,14,1
148,14,1
149,14,1
150,14,1
151,15,1
152,15,1
153,15,1
154,15,1
155,15,1
156,15,1
157,15,1
158,15,1
159,15,1
160,15,1
161,16,1
162,16,1
163,16,1
164,16,1
165,16,1
166,16,1
167,16,1
168,16,1
169,16,1
170,16,1
171,17,1
172,17,1
173,17,1
174,17,1
175,17,1
176,17,1
177,17,1
178,17,1
179,17,1
180,17,1
181,18,1
182,18,1
183,18,1
184,18,1
185,18,1
186,18,1
187,18,1
188,18,1
189,18,1
190,18,1
191,19,1
192,19,1
193,19,1
194,19,1
195,19,1
196,19,1
197,19,1
198,19,1
199,19,1
200,19,1
201,20,1
202,20,1
203,20,1
204,20,1
205,20,1
206,20,1
207,20,1
208,20,1
209,20,1
210,20,1
211,21,1
212,21,1
213,21,1
214,21,1
215,21,1
216,21,1
217,21,1
218,21,1
219,21,1
220,21,1
221,22,1
222,22,1
223,22,1
224,22,1
225,22,1
226,22,1
227,22,1
228,22,1
229,22,1
230,22,1
231,23,1
232,23,1
233,23,1
234,23,1
235,23,1
236,23,1
237,23,1
238,23,1
239,23,1
240,23,1
241,24,1
242,24,1
243,24,1
244,24,1
245,24,1
246,24,1
247,24,1
248,24,1
249,24,1
250,24,1
251,25,1
252,25,1
253,25,1
254,25,1
255,25,1
256,25,1
257,25,1
258,25,1
259,25,1
260,25,1
261,26,1
262,26,1
263,26,1
264,26,1
265,26,1
266,26,1
267,26,1
268,26,1
269,26,1
270,26,1
271,27,1
272,27,1
273,27,1
274,27,1
275,27,1
276,27,1
277,27,1
278,27,1
279,27,1
280,27,1
281,28,1
282,28,1
283,28,1
284,28,1
285,28,1
286,28,1
287,28,1
288,28,1
289,28,1
290,28,1
291,29,1
292,29,1
293,29,1
294,29,1
295,29,1
296,29,1
297,29,1
298,29,1
299,29,1
300,29,1
301,30,1
302,30,1
303,30,1
304,30,1
305,30,1
306,30,1
307,30,1
308,30,1
309,30,1
310,30,1
311,31,1
312,31,1
313,31,1
314,31,1
315,31,1
316,31,1
317,31,1
318,31,1
319,31,1
320,31,1
321,32,1
322,32,1
323,32,1
324,32,1
325,32,1
326,32,1
327,32,1
328,32,1
329,32,1
330,32,1
331,33,1
332,33,1
333,33,1
334,33,1
335,33,1
336,33,1
337,33,1
338,33,1
339,33,1
340,33,1
341,34,1
342,34,1
343,34,1
344,34,1
345,34,1
346,34,1
347,34,1
348,34,1
349,34,1
350,34,1
351,35,1
352,35,1
353,35,1
354,35,1
355,35,1
356,35,1
357,35,1
358,35,1
359,35,1
360,35,1
361,36,1
362,36,1
363,36,1
364,36,1
365,36,1
366,36,1
367,36,1
368,36,1
369,36,1
370,36,1
371,37,1
372,37,1
373,37,1
374,37,1
375,37,1
376,37,1
377,37,1
378,37,1
379,37,1
380,37,1
381,38,1
382,38,1
383,38,1
384,38,1
385,38,1
386,38,1
387,38,1
388,38,1
389,38,1
390,38,1
391,39,1
392,39,1
393,39,1
394,39,1
395,39,1
396,39,1
397,39,1
398,39,1
399,39,1
400,39,1
401,40,1
402,40,1
403,40,1
404,40,1
405,40,1
406,40,1
407,40,1
408,40,1
409,40,1
410,40,1
411,41,1
412,41,1
413,41,1
414,41,1
415,41,1
416,41,1
417,41,1
418,41,1
419,41,1
420,41,1
421,42,1
422,42,1
423,42,1
424,42,1
425,42,1
426,42,1
427,42,1
428,42,1
429,42,1
430,42,1
431,43,1
432,43,1
433,43,1
434,43,1
435,43,1
436,43,1
437,43,1
438,43,1
439,43,1
440,43,1
441,44,1
442,44,1
443,44,1
444,44,1
445,44,1
446,44,1
447,44,1
448,44,1
449,44,1
450,44,1
451,45,1
452,45,1
453,45,1
454,45,1
455,45,1
456,45,1
457,45,1
458,45,1
459,45,1
460,45,1
461,46,1
462,46,1
463,46,1
464,46,1
465,46,1
466,46,1
467,46,1
468,46,1
469,46,1
470,46,1
471,47,1
472,47,1
473,47,1
474,47,1
475,47,1
476,47,1
477,47,1
478,47,1
479,47,1
480,47,1
481,48,1
482,48,1
483,48,1
484,48,1
485,48,1
486,48,1
487,48,1
488,48,1
489,48,1
490,48,1
491,49,1
492,49,1
493,49,1
494,49,1
495,49,1
496,49,1
497,49,1
498,49,1
499,49,1
500,49,1
501,50,1
502,50,1
503,50,1
504,50,1
505,50,1
506,50,1
507,50,1
508,50,1
509,50,1
510,50,1
511,51,1
512,51,1
513,51,1
514,51,1
515,51,1
516,51,1
517,51,1
518,51,1
519,51,1
520,51,1
521,52,1
522,52,1
523,52,1
524,52,1
525,52,1
526,52,1
527,52,1
528,52,1
529,52,1
530,52,1
531,53,1
532,53,1
533,53,1
534,53,1
535,53,1
536,53,1
537,53,1
538,53,1
539,53,1
540,53,1
541,54,1
542,54,1
543,54,1
544,54,1
545,54,1
546,54,1
547,54,1
548,54,1
549,54,1
550,54,1
551,55,1
552,55,1
553,55,1
554,55,1
555,55,1
556,55,1
557,55,1
558,55,1
559,55,1
560,55,1
561,56,1
562,56,1
563,56,1
564,56,1
565,56,1
566,56,1
567,56,1
568,56,1
569,56,1
570,56,1
571,57,1
572,57,1
573,57,1
574,57,1
575,57,1
576,57,1
577,57,1
578,57,1
579,57,1
580,57,1
581,58,1
582,58,1
583,58,1
584,58,1
585,58,1
586,58,1
587,58,1
588,58,1
589,58,1
590,58,1
591,59,1
592,59,1
593,59,1
594,59,1
595,59,1
596,59,1
597,59,1
598,59,1
599,59,1
600,59,1
601,60,1
602,60,1
603,60,1
604,60,1
605,60,1
606,60,1
607,60,1
608,60,1
609,60,1
610,60,1
611,61,1
612,61,1
613,61,1
614,61,1
615,61,1
616,61,1
617,61,1
618,61,1
619,61,1
620,61,1
621,62,1
622,62,1
623,62,1
624,62,1
625,62,1
626,62,1
627,62,1
628,62,1
629,62,1
630,62,1
631,63,1
632,63,1
633,63,1
634,63,1
635,63,1
636,63,1
637,63,1
638,63,1
639,63,1
640,63,1
641,64,1
642,64,1
643,64,1
644,64,1
645,64,1
646,64,1
647,64,1
648,64,1
649,64,1
650,64,1
651,65,1
652,65,1
653,65,1
654,65,1
655,65,1
656,65,1
657,65,1
658,65,1
