id1,id2,weight
789,0,1
482,0,1
120,0,1
272,0,1
322,0,1
677,0,1
422,0,1
5,789,1
49,789,1
124,789,1
142,789,1
304,789,1
436,789,1
458,789,1
478,789,1
635,789,1
724,789,1
98,482,1
110,482,1
139,482,1
260,482,1
363,482,1
392,482,1
398,482,1
654,482,1
677,482,1
714,482,1
11,120,1
44,120,1
634,120,1
169,120,1
301,120,1
690,120,1
238,120,1
528,120,1
695,120,1
286,120,1
166,120,1
61,272,1
111,272,1
127,272,1
628,272,1
723,272,1
572,272,1
357,272,1
631,272,1
485,272,1
26,322,1
35,322,1
97,322,1
155,322,1
258,322,1
617,322,1
739,322,1
628,322,1
134,677,1
140,677,1
144,677,1
165,677,1
327,677,1
332,677,1
469,677,1
535,677,1
647,677,1
662,677,1
674,677,1
764,677,1
701,677,1
8,422,1
17,422,1
31,422,1
281,422,1
344,422,1
404,422,1
408,422,1
632,422,1
692,422,1
554,422,1
455,422,1
575,422,1
590,422,1
99,1,1
759,1,1
504,1,1
685,1,1
387,1,1
546,1,1
409,1,1
456,1,1
72,99,1
378,99,1
139,99,1
788,99,1
366,99,1
686,99,1
131,99,1
269,99,1
266,99,1
599,99,1
52,759,1
92,759,1
215,759,1
225,759,1
367,759,1
385,759,1
561,759,1
676,759,1
738,759,1
4,504,1
10,504,1
62,504,1
157,504,1
220,504,1
279,504,1
470,504,1
764,504,1
652,504,1
601,504,1
693,504,1
64,685,1
89,685,1
101,685,1
165,685,1
386,685,1
604,685,1
659,685,1
26,387,1
64,387,1
151,387,1
208,387,1
255,387,1
256,387,1
276,387,1
644,387,1
434,387,1
524,387,1
420,387,1
730,387,1
505,387,1
578,387,1
702,387,1
494,387,1
43,546,1
127,546,1
176,546,1
212,546,1
253,546,1
267,546,1
636,546,1
591,546,1
710,546,1
2,409,1
91,409,1
153,409,1
251,409,1
506,409,1
640,409,1
628,409,1
43,456,1
76,456,1
111,456,1
209,456,1
277,456,1
406,456,1
452,456,1
512,456,1
457,456,1
109,2,1
716,2,1
14,2,1
358,2,1
175,2,1
799,2,1
61,2,1
362,2,1
518,2,1
3,109,1
31,109,1
39,109,1
108,109,1
440,109,1
459,109,1
650,109,1
158,109,1
264,109,1
321,109,1
499,109,1
71,716,1
174,716,1
183,716,1
193,716,1
217,716,1
417,716,1
475,716,1
551,716,1
669,716,1
273,14,1
720,14,1
589,14,1
69,14,1
123,14,1
698,14,1
55,14,1
136,14,1
153,14,1
224,14,1
4,358,1
31,358,1
191,358,1
236,358,1
312,358,1
325,358,1
443,358,1
785,358,1
7,175,1
28,175,1
154,175,1
557,175,1
765,175,1
419,175,1
427,175,1
731,175,1
644,175,1
330,799,1
370,799,1
438,799,1
467,799,1
574,799,1
578,799,1
773,799,1
91,61,1
480,61,1
795,61,1
455,61,1
561,61,1
562,61,1
269,61,1
157,362,1
190,362,1
295,362,1
466,362,1
781,362,1
778,362,1
407,362,1
464,362,1
655,362,1
88,518,1
136,518,1
213,518,1
795,518,1
636,518,1
669,518,1
540,518,1
445,3,1
493,3,1
510,3,1
82,3,1
784,3,1
136,3,1
468,3,1
391,3,1
46,3,1
389,3,1
110,3,1
328,3,1
79,445,1
102,445,1
209,445,1
671,445,1
554,445,1
649,445,1
51,493,1
63,493,1
202,493,1
232,493,1
338,493,1
388,493,1
467,493,1
731,493,1
575,493,1
636,493,1
320,510,1
344,510,1
434,510,1
463,510,1
507,510,1
710,510,1
572,510,1
752,510,1
369,82,1
289,82,1
152,82,1
598,82,1
91,82,1
230,82,1
357,82,1
508,82,1
626,82,1
122,82,1
480,82,1
349,82,1
460,82,1
317,82,1
47,784,1
180,784,1
242,784,1
254,784,1
286,784,1
467,784,1
542,784,1
556,784,1
644,784,1
649,784,1
134,136,1
151,136,1
558,136,1
431,136,1
235,136,1
601,136,1
577,136,1
549,136,1
571,136,1
306,136,1
597,136,1
752,136,1
764,136,1
84,468,1
123,468,1
130,468,1
155,468,1
161,468,1
164,468,1
330,468,1
658,468,1
614,468,1
552,468,1
549,468,1
21,391,1
162,391,1
200,391,1
213,391,1
264,391,1
354,391,1
558,391,1
444,391,1
644,391,1
5,46,1
29,46,1
405,46,1
271,46,1
664,46,1
704,46,1
96,46,1
164,389,1
183,389,1
253,389,1
355,389,1
384,389,1
589,389,1
738,389,1
49,110,1
88,110,1
341,110,1
342,110,1
610,110,1
242,110,1
160,110,1
464,110,1
615,110,1
669,110,1
12,328,1
75,328,1
133,328,1
188,328,1
237,328,1
435,328,1
426,328,1
527,328,1
517,328,1
556,328,1
488,4,1
204,4,1
569,4,1
359,4,1
340,4,1
197,4,1
188,4,1
281,4,1
699,4,1
57,488,1
160,488,1
263,488,1
288,488,1
664,488,1
582,488,1
57,204,1
62,204,1
92,204,1
117,204,1
130,204,1
224,204,1
502,204,1
612,204,1
730,204,1
335,204,1
449,204,1
733,204,1
432,204,1
22,569,1
70,569,1
98,569,1
209,569,1
244,569,1
311,569,1
471,569,1
479,569,1
502,569,1
543,569,1
717,569,1
134,359,1
285,359,1
296,359,1
370,359,1
735,359,1
384,359,1
724,359,1
209,340,1
240,340,1
269,340,1
295,340,1
432,340,1
512,340,1
564,340,1
371,340,1
661,340,1
633,340,1
403,340,1
76,197,1
743,197,1
443,197,1
500,197,1
634,197,1
342,197,1
265,197,1
643,197,1
25,188,1
34,188,1
103,188,1
356,188,1
602,188,1
403,188,1
247,188,1
733,188,1
305,188,1
369,188,1
168,281,1
187,281,1
198,281,1
267,281,1
711,281,1
614,281,1
710,281,1
634,281,1
796,281,1
515,281,1
372,281,1
90,699,1
114,699,1
134,699,1
237,699,1
284,699,1
425,699,1
459,699,1
475,699,1
478,699,1
484,699,1
533,699,1
570,699,1
608,699,1
779,699,1
738,699,1
732,699,1
743,699,1
786,699,1
311,5,1
67,5,1
753,5,1
702,5,1
571,5,1
250,5,1
77,311,1
184,311,1
263,311,1
298,311,1
585,311,1
589,311,1
723,311,1
25,67,1
59,67,1
782,67,1
744,67,1
214,67,1
414,67,1
372,67,1
321,67,1
430,67,1
149,67,1
663,67,1
53,753,1
57,753,1
111,753,1
239,753,1
246,753,1
355,753,1
394,753,1
521,753,1
187,702,1
195,702,1
213,702,1
343,702,1
405,702,1
544,702,1
555,702,1
663,702,1
33,571,1
205,571,1
511,571,1
563,571,1
724,571,1
739,571,1
32,250,1
104,250,1
106,250,1
564,250,1
633,250,1
618,250,1
730,250,1
494,250,1
597,250,1
283,250,1
435,6,1
273,6,1
572,6,1
492,6,1
509,6,1
212,6,1
436,6,1
486,6,1
426,6,1
793,6,1
766,6,1
172,435,1
193,435,1
316,435,1
511,435,1
750,435,1
494,435,1
79,273,1
117,273,1
255,273,1
343,273,1
575,273,1
639,273,1
710,273,1
53,572,1
165,572,1
218,572,1
260,572,1
264,572,1
288,572,1
580,572,1
673,572,1
615,572,1
768,572,1
727,572,1
734,572,1
17,492,1
201,492,1
370,492,1
404,492,1
483,492,1
715,492,1
503,492,1
153,509,1
174,509,1
496,509,1
776,509,1
582,509,1
526,509,1
747,509,1
619,509,1
787,509,1
64,212,1
255,212,1
686,212,1
287,212,1
615,212,1
519,212,1
593,212,1
58,436,1
118,436,1
133,436,1
147,436,1
166,436,1
517,436,1
779,436,1
782,436,1
148,486,1
194,486,1
261,486,1
357,486,1
433,486,1
450,486,1
471,486,1
705,486,1
10,426,1
29,426,1
81,426,1
325,426,1
425,426,1
664,426,1
638,426,1
742,426,1
697,426,1
126,793,1
134,793,1
145,793,1
192,793,1
277,793,1
290,793,1
291,793,1
476,793,1
484,793,1
687,793,1
78,766,1
91,766,1
223,766,1
241,766,1
261,766,1
318,766,1
712,766,1
762,766,1
166,7,1
167,7,1
74,7,1
666,7,1
692,7,1
63,7,1
585,7,1
795,7,1
347,7,1
282,7,1
243,7,1
339,166,1
582,166,1
774,166,1
658,166,1
604,166,1
240,166,1
190,166,1
517,166,1
367,166,1
568,166,1
45,167,1
58,167,1
141,167,1
161,167,1
419,167,1
666,167,1
355,167,1
245,167,1
23,74,1
37,74,1
65,74,1
277,74,1
479,74,1
119,74,1
368,74,1
550,74,1
678,74,1
111,74,1
103,666,1
141,666,1
256,666,1
334,666,1
419,666,1
624,666,1
720,666,1
38,692,1
198,692,1
211,692,1
261,692,1
584,692,1
785,692,1
265,63,1
210,63,1
561,63,1
379,63,1
582,63,1
735,63,1
159,585,1
556,585,1
575,585,1
747,585,1
39,795,1
149,795,1
227,795,1
274,795,1
283,795,1
442,795,1
453,795,1
608,795,1
171,347,1
173,347,1
278,347,1
386,347,1
718,347,1
373,347,1
721,347,1
473,347,1
20,282,1
121,282,1
754,282,1
474,282,1
725,282,1
771,282,1
779,282,1
380,282,1
479,282,1
469,282,1
365,282,1
91,243,1
113,243,1
239,243,1
508,243,1
720,243,1
714,243,1
381,243,1
607,243,1
410,243,1
615,8,1
796,8,1
244,8,1
580,8,1
377,8,1
302,8,1
497,8,1
21,615,1
206,615,1
214,615,1
235,615,1
267,615,1
332,615,1
397,615,1
474,615,1
708,615,1
32,796,1
189,796,1
345,796,1
489,796,1
584,796,1
626,796,1
29,244,1
53,244,1
93,244,1
122,244,1
147,244,1
296,244,1
263,244,1
646,244,1
608,244,1
291,244,1
494,244,1
298,244,1
43,580,1
122,580,1
124,580,1
446,580,1
460,580,1
527,580,1
752,580,1
739,580,1
148,377,1
157,377,1
158,377,1
165,377,1
288,377,1
325,377,1
678,377,1
533,377,1
496,377,1
515,377,1
540,377,1
523,377,1
722,377,1
390,377,1
613,377,1
30,302,1
98,302,1
113,302,1
176,302,1
491,302,1
642,302,1
473,302,1
306,302,1
771,302,1
767,302,1
617,302,1
414,302,1
612,302,1
599,302,1
76,497,1
96,497,1
164,497,1
187,497,1
203,497,1
217,497,1
369,497,1
592,497,1
742,497,1
538,497,1
634,497,1
663,497,1
628,497,1
97,9,1
483,9,1
160,9,1
233,9,1
368,9,1
