id1,id2,weight
323,0,1
542,0,1
29,0,1
514,0,1
349,0,1
531,0,1
345,0,1
107,0,1
362,0,1
187,0,1
281,0,1
17,323,1
174,323,1
232,323,1
554,323,1
406,323,1
395,323,1
510,323,1
49,542,1
84,542,1
141,542,1
152,542,1
222,542,1
292,542,1
416,542,1
566,542,1
580,542,1
495,29,1
124,29,1
102,29,1
230,29,1
523,29,1
581,29,1
527,29,1
438,29,1
119,514,1
121,514,1
122,514,1
126,514,1
164,514,1
179,514,1
235,514,1
289,514,1
352,514,1
357,514,1
386,514,1
529,514,1
532,514,1
9,349,1
60,349,1
108,349,1
130,349,1
155,349,1
164,349,1
221,349,1
253,349,1
339,349,1
454,349,1
407,349,1
506,349,1
498,349,1
505,349,1
497,349,1
566,349,1
68,531,1
182,531,1
238,531,1
261,531,1
326,531,1
347,531,1
356,531,1
418,531,1
545,531,1
562,531,1
578,531,1
59,345,1
82,345,1
88,345,1
119,345,1
474,345,1
487,345,1
537,345,1
552,345,1
58,107,1
99,107,1
131,107,1
169,107,1
519,107,1
157,107,1
558,107,1
175,107,1
571,107,1
68,362,1
72,362,1
197,362,1
292,362,1
298,362,1
442,362,1
395,362,1
535,362,1
410,362,1
92,187,1
433,187,1
219,187,1
575,187,1
236,187,1
573,187,1
406,187,1
422,187,1
83,281,1
131,281,1
201,281,1
261,281,1
573,281,1
454,281,1
532,281,1
329,281,1
145,1,1
193,1,1
287,1,1
122,1,1
566,1,1
196,1,1
470,1,1
311,1,1
82,1,1
128,1,1
207,1,1
41,1,1
170,1,1
251,1,1
7,145,1
44,145,1
79,145,1
139,145,1
586,145,1
448,145,1
217,145,1
495,145,1
264,145,1
171,193,1
272,193,1
246,193,1
510,193,1
484,193,1
394,193,1
13,287,1
55,287,1
80,287,1
343,287,1
455,287,1
536,287,1
318,287,1
508,287,1
392,287,1
27,122,1
67,122,1
117,122,1
136,122,1
257,122,1
504,122,1
545,122,1
460,122,1
333,122,1
13,566,1
66,566,1
91,566,1
92,566,1
142,566,1
166,566,1
198,566,1
250,566,1
498,566,1
543,566,1
23,196,1
24,196,1
55,196,1
81,196,1
472,196,1
272,196,1
598,196,1
405,196,1
324,196,1
312,196,1
75,470,1
93,470,1
185,470,1
232,470,1
263,470,1
305,470,1
383,470,1
562,470,1
525,470,1
591,470,1
559,470,1
3,311,1
64,311,1
74,311,1
125,311,1
307,311,1
319,311,1
457,311,1
444,311,1
467,311,1
80,82,1
411,82,1
238,82,1
318,82,1
114,82,1
115,82,1
157,82,1
94,82,1
426,82,1
87,128,1
236,128,1
392,128,1
162,128,1
218,128,1
391,128,1
2,207,1
16,207,1
119,207,1
152,207,1
528,207,1
532,207,1
572,207,1
304,207,1
455,207,1
417,207,1
17,41,1
319,41,1
593,41,1
271,41,1
108,41,1
164,41,1
162,41,1
85,170,1
95,170,1
101,170,1
327,170,1
548,170,1
428,170,1
540,170,1
267,170,1
250,170,1
320,170,1
599,170,1
48,251,1
124,251,1
127,251,1
191,251,1
290,251,1
318,251,1
488,251,1
147,2,1
182,2,1
569,2,1
160,2,1
263,2,1
479,2,1
299,2,1
458,147,1
368,147,1
528,147,1
509,147,1
584,147,1
535,147,1
416,147,1
15,182,1
71,182,1
161,182,1
272,182,1
344,182,1
564,182,1
572,182,1
377,182,1
326,182,1
406,182,1
27,569,1
138,569,1
143,569,1
180,569,1
275,569,1
