id1,id2,weight
121,0,1
318,0,1
22,0,1
273,0,1
421,0,1
325,0,1
395,0,1
13,0,1
149,0,1
145,0,1
199,0,1
271,0,1
407,0,1
280,0,1
81,0,1
42,121,1
73,121,1
86,121,1
95,121,1
99,121,1
377,121,1
125,121,1
172,121,1
215,121,1
400,121,1
478,121,1
375,121,1
163,121,1
404,121,1
287,121,1
477,121,1
15,318,1
20,318,1
28,318,1
100,318,1
159,318,1
251,318,1
254,318,1
293,318,1
305,318,1
311,318,1
327,318,1
412,318,1
381,318,1
347,318,1
20,22,1
191,22,1
117,22,1
267,22,1
478,22,1
409,22,1
215,22,1
390,22,1
490,22,1
340,22,1
177,22,1
491,22,1
393,22,1
60,22,1
237,22,1
205,22,1
19,273,1
35,273,1
134,273,1
221,273,1
371,273,1
411,273,1
363,273,1
435,273,1
380,273,1
329,273,1
289,273,1
372,273,1
466,273,1
15,421,1
42,421,1
80,421,1
92,421,1
156,421,1
211,421,1
248,421,1
320,421,1
341,421,1
345,421,1
346,421,1
406,421,1
465,421,1
484,421,1
13,325,1
25,325,1
69,325,1
183,325,1
208,325,1
308,325,1
386,325,1
409,325,1
357,325,1
7,395,1
155,395,1
201,395,1
212,395,1
230,395,1
234,395,1
246,395,1
307,395,1
342,395,1
344,395,1
473,395,1
432,395,1
472,395,1
413,395,1
2,13,1
47,13,1
396,13,1
226,13,1
454,13,1
148,13,1
453,13,1
193,13,1
372,13,1
66,13,1
285,13,1
479,13,1
486,13,1
291,13,1
244,13,1
461,13,1
3,149,1
27,149,1
37,149,1
40,149,1
84,149,1
92,149,1
93,149,1
100,149,1
117,149,1
122,149,1
297,149,1
252,149,1
338,149,1
256,149,1
240,149,1
306,149,1
270,149,1
376,149,1
313,149,1
400,149,1
344,149,1
425,149,1
27,145,1
83,145,1
131,145,1
177,145,1
409,145,1
425,145,1
382,145,1
274,145,1
339,145,1
276,145,1
393,145,1
365,145,1
2,199,1
27,199,1
30,199,1
34,199,1
45,199,1
157,199,1
196,199,1
367,199,1
308,199,1
287,199,1
265,199,1
437,199,1
415,199,1
348,199,1
343,199,1
434,199,1
376,199,1
324,199,1
266,199,1
9,271,1
24,271,1
43,271,1
83,271,1
86,271,1
108,271,1
110,271,1
122,271,1
188,271,1
290,271,1
311,271,1
367,271,1
326,271,1
359,271,1
386,271,1
436,271,1
308,271,1
466,271,1
82,407,1
98,407,1
104,407,1
154,407,1
173,407,1
186,407,1
262,407,1
288,407,1
294,407,1
390,407,1
485,407,1
434,407,1
412,407,1
487,407,1
441,407,1
427,407,1
494,407,1
5,280,1
11,280,1
25,280,1
51,280,1
62,280,1
75,280,1
104,280,1
142,280,1
154,280,1
178,280,1
197,280,1
255,280,1
268,280,1
323,280,1
458,280,1
369,280,1
333,280,1
404,280,1
416,280,1
493,280,1
485,81,1
431,81,1
393,81,1
315,81,1
245,81,1
225,81,1
228,81,1
125,81,1
416,81,1
83,81,1
272,81,1
430,81,1
150,81,1
354,81,1
408,81,1
455,1,1
173,1,1
4,1,1
140,1,1
85,1,1
30,1,1
191,1,1
125,1,1
326,1,1
148,1,1
230,1,1
317,1,1
27,455,1
43,455,1
80,455,1
156,455,1
260,455,1
315,455,1
368,455,1
383,455,1
394,455,1
409,455,1
485,455,1
468,455,1
461,455,1
463,455,1
7,173,1
12,173,1
33,173,1
53,173,1
98,173,1
122,173,1
164,173,1
167,173,1
187,173,1
296,173,1
414,173,1
353,173,1
427,173,1
340,173,1
264,173,1
311,173,1
388,173,1
278,173,1
358,173,1
429,4,1
23,4,1
45,4,1
263,4,1
495,4,1
310,4,1
254,4,1
301,4,1
453,4,1
266,4,1
52,4,1
282,4,1
334,4,1
354,4,1
450,4,1
172,4,1
449,4,1
249,4,1
200,4,1
490,4,1
43,4,1
468,4,1
