id1,id2,weight
49,0,1
859,0,1
65,0,1
880,0,1
314,0,1
379,0,1
504,0,1
694,0,1
32,0,1
462,0,1
152,0,1
139,49,1
213,49,1
795,49,1
75,49,1
662,49,1
284,49,1
113,859,1
143,859,1
173,859,1
273,859,1
281,859,1
432,859,1
453,859,1
486,859,1
665,859,1
710,859,1
740,859,1
801,859,1
816,859,1
409,65,1
306,65,1
711,65,1
381,65,1
709,65,1
830,65,1
245,65,1
563,65,1
117,880,1
218,880,1
383,880,1
389,880,1
556,880,1
615,880,1
644,880,1
692,880,1
733,880,1
891,880,1
100,314,1
112,314,1
301,314,1
618,314,1
794,314,1
381,314,1
838,314,1
342,314,1
372,379,1
666,379,1
853,379,1
846,379,1
738,379,1
784,379,1
5,504,1
99,504,1
161,504,1
218,504,1
264,504,1
405,504,1
547,504,1
845,504,1
842,504,1
639,504,1
701,504,1
40,694,1
94,694,1
168,694,1
202,694,1
254,694,1
324,694,1
335,694,1
338,694,1
377,694,1
381,694,1
732,694,1
712,694,1
806,694,1
713,694,1
63,32,1
883,32,1
74,32,1
587,32,1
371,32,1
221,32,1
495,32,1
492,32,1
114,32,1
361,32,1
73,32,1
343,462,1
367,462,1
394,462,1
493,462,1
870,462,1
667,462,1
686,462,1
124,152,1
287,152,1
777,152,1
301,152,1
664,152,1
733,152,1
252,152,1
323,152,1
656,152,1
340,152,1
335,152,1
31,1,1
896,1,1
447,1,1
566,1,1
357,1,1
283,1,1
202,1,1
125,1,1
391,1,1
395,1,1
21,31,1
661,31,1
317,31,1
435,31,1
498,31,1
899,31,1
89,31,1
11,896,1
350,896,1
510,896,1
525,896,1
587,896,1
588,896,1
139,447,1
182,447,1
199,447,1
253,447,1
270,447,1
310,447,1
839,447,1
676,447,1
874,447,1
39,566,1
263,566,1
288,566,1
393,566,1
400,566,1
411,566,1
457,566,1
477,566,1
640,566,1
51,357,1
57,357,1
76,357,1
104,357,1
131,357,1
161,357,1
193,357,1
293,357,1
327,357,1
516,357,1
874,357,1
772,357,1
392,357,1
394,357,1
823,357,1
591,357,1
148,283,1
242,283,1
343,283,1
402,283,1
291,283,1
19,202,1
177,202,1
829,202,1
857,202,1
736,202,1
706,202,1
633,202,1
2,125,1
38,125,1
876,125,1
297,125,1
355,125,1
620,125,1
655,125,1
127,125,1
403,125,1
177,391,1
377,391,1
741,391,1
852,391,1
436,391,1
703,391,1
554,391,1
540,391,1
629,391,1
876,391,1
91,395,1
240,395,1
356,395,1
642,395,1
747,395,1
814,395,1
386,2,1
348,2,1
371,2,1
233,2,1
15,2,1
753,2,1
330,2,1
879,2,1
852,2,1
3,386,1
23,386,1
117,386,1
161,386,1
732,386,1
752,386,1
445,386,1
516,386,1
425,386,1
39,348,1
96,348,1
148,348,1
259,348,1
303,348,1
721,348,1
758,348,1
425,348,1
780,348,1
668,348,1
499,348,1
544,348,1
451,348,1
34,371,1
177,371,1
677,371,1
730,371,1
93,233,1
189,233,1
190,233,1
223,233,1
227,233,1
625,233,1
332,233,1
424,233,1
722,233,1
798,233,1
300,233,1
727,233,1
551,233,1
557,233,1
297,233,1
629,233,1
704,15,1
751,15,1
79,15,1
683,15,1
397,15,1
849,15,1
71,753,1
122,753,1
195,753,1
222,753,1
241,753,1
270,753,1
334,753,1
384,753,1
621,753,1
677,753,1
696,753,1
30,330,1
163,330,1
271,330,1
466,330,1
489,330,1
628,330,1
717,330,1
669,330,1
23,879,1
128,879,1
329,879,1
381,879,1
505,879,1
540,879,1
591,879,1
687,879,1
862,879,1
110,852,1
191,852,1
213,852,1
350,852,1
380,852,1
461,852,1
476,852,1
582,852,1
592,852,1
612,852,1
775,852,1
837,852,1
142,3,1
746,3,1
452,3,1
549,3,1
72,3,1
508,3,1
718,3,1
863,3,1
798,142,1
688,142,1
684,142,1
765,142,1
333,142,1
57,746,1
59,746,1
155,746,1
194,746,1
438,746,1
464,746,1
805,746,1
855,746,1
875,746,1
164,452,1
304,452,1
364,452,1
373,452,1
546,452,1
490,452,1
638,452,1
25,549,1
138,549,1
170,549,1
223,549,1
616,549,1
646,549,1
833,549,1
866,549,1
56,72,1
77,72,1
681,72,1
141,72,1
446,72,1
577,72,1
255,72,1
18,508,1
64,508,1
85,508,1
282,508,1
436,508,1
732,508,1
362,718,1
370,718,1
409,718,1
418,718,1
512,718,1
717,718,1
52,863,1
64,863,1
130,863,1
165,863,1
366,863,1
456,863,1
509,863,1
543,863,1
756,863,1
810,863,1
253,4,1
59,4,1
623,4,1
341,4,1
523,4,1
213,4,1
499,4,1
640,4,1
887,4,1
657,4,1
179,253,1
778,253,1
850,253,1
590,253,1
531,253,1
654,253,1
786,253,1
24,59,1
157,59,1
866,59,1
559,59,1
443,59,1
720,59,1
794,59,1
96,59,1
6,623,1
107,623,1
177,623,1
310,623,1
589,623,1
604,623,1
616,623,1
37,341,1
156,341,1
232,341,1
674,341,1
589,341,1
684,341,1
632,341,1
548,341,1
779,341,1
68,523,1
70,523,1
83,523,1
168,523,1
215,523,1
222,523,1
252,523,1
257,523,1
265,523,1
690,523,1
533,523,1
612,523,1
532,523,1
8,213,1
163,213,1
516,213,1
732,213,1
349,213,1
220,213,1
25,499,1
101,499,1
206,499,1
277,499,1
284,499,1
454,499,1
469,499,1
550,499,1
773,499,1
782,499,1
532,499,1
886,499,1
868,499,1
34,640,1
84,640,1
287,640,1
291,640,1
