id1,id2,weight
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,2,1
32,2,1
33,2,1
34,2,1
35,2,1
36,2,1
37,2,1
38,2,1
39,2,1
40,2,1
41,2,1
42,2,1
43,2,1
44,2,1
45,2,1
46,3,1
47,3,1
48,3,1
49,3,1
50,3,1
51,3,1
52,3,1
53,3,1
54,3,1
55,3,1
56,3,1
57,3,1
58,3,1
59,3,1
60,3,1
61,4,1
62,4,1
63,4,1
64,4,1
65,4,1
66,4,1
67,4,1
68,4,1
69,4,1
70,4,1
71,4,1
72,4,1
73,4,1
74,4,1
75,4,1
76,5,1
77,5,1
78,5,1
79,5,1
80,5,1
81,5,1
82,5,1
83,5,1
84,5,1
85,5,1
86,5,1
87,5,1
88,5,1
89,5,1
90,5,1
91,6,1
92,6,1
93,6,1
94,6,1
95,6,1
96,6,1
97,6,1
98,6,1
99,6,1
100,6,1
101,6,1
102,6,1
103,6,1
104,6,1
105,6,1
106,7,1
107,7,1
108,7,1
109,7,1
110,7,1
111,7,1
112,7,1
113,7,1
114,7,1
115,7,1
116,7,1
117,7,1
118,7,1
119,7,1
120,7,1
121,8,1
122,8,1
123,8,1
124,8,1
125,8,1
126,8,1
127,8,1
128,8,1
129,8,1
130,8,1
131,8,1
132,8,1
133,8,1
134,8,1
135,8,1
136,9,1
137,9,1
138,9,1
139,9,1
140,9,1
141,9,1
142,9,1
143,9,1
144,9,1
145,9,1
146,9,1
147,9,1
148,9,1
149,9,1
150,9,1
151,10,1
152,10,1
153,10,1
154,10,1
155,10,1
156,10,1
157,10,1
158,10,1
159,10,1
160,10,1
161,10,1
162,10,1
163,10,1
164,10,1
165,10,1
166,11,1
167,11,1
168,11,1
169,11,1
170,11,1
171,11,1
172,11,1
173,11,1
174,11,1
175,11,1
176,11,1
177,11,1
178,11,1
179,11,1
180,11,1
181,12,1
182,12,1
183,12,1
184,12,1
185,12,1
186,12,1
187,12,1
188,12,1
189,12,1
190,12,1
191,12,1
192,12,1
193,12,1
194,12,1
195,12,1
196,13,1
197,13,1
198,13,1
199,13,1
200,13,1
201,13,1
202,13,1
203,13,1
204,13,1
205,13,1
206,13,1
207,13,1
208,13,1
209,13,1
210,13,1
211,14,1
212,14,1
213,14,1
214,14,1
215,14,1
216,14,1
217,14,1
218,14,1
219,14,1
220,14,1
221,14,1
222,14,1
223,14,1
224,14,1
225,14,1
226,15,1
227,15,1
228,15,1
229,15,1
230,15,1
231,15,1
232,15,1
233,15,1
234,15,1
235,15,1
236,15,1
237,15,1
238,15,1
239,15,1
240,15,1
241,16,1
242,16,1
243,16,1
244,16,1
245,16,1
246,16,1
247,16,1
248,16,1
249,16,1
250,16,1
251,16,1
252,16,1
253,16,1
254,16,1
255,16,1
256,17,1
257,17,1
258,17,1
259,17,1
260,17,1
261,17,1
262,17,1
263,17,1
264,17,1
265,17,1
266,17,1
267,17,1
268,17,1
269,17,1
270,17,1
271,18,1
272,18,1
273,18,1
274,18,1
275,18,1
276,18,1
277,18,1
278,18,1
279,18,1
280,18,1
281,18,1
282,18,1
283,18,1
284,18,1
285,18,1
286,19,1
287,19,1
288,19,1
289,19,1
290,19,1
291,19,1
292,19,1
293,19,1
294,19,1
295,19,1
296,19,1
297,19,1
298,19,1
299,19,1
300,19,1
301,20,1
302,20,1
303,20,1
304,20,1
305,20,1
306,20,1
307,20,1
308,20,1
309,20,1
310,20,1
311,20,1
312,20,1
313,20,1
314,20,1
315,20,1
316,21,1
317,21,1
318,21,1
319,21,1
320,21,1
321,21,1
322,21,1
323,21,1
324,21,1
325,21,1
326,21,1
327,21,1
328,21,1
329,21,1
330,21,1
331,22,1
332,22,1
333,22,1
334,22,1
335,22,1
336,22,1
337,22,1
338,22,1
339,22,1
340,22,1
341,22,1
342,22,1
343,22,1
344,22,1
345,22,1
346,23,1
347,23,1
348,23,1
349,23,1
350,23,1
351,23,1
352,23,1
353,23,1
354,23,1
355,23,1
356,23,1
357,23,1
358,23,1
359,23,1
360,23,1
361,24,1
362,24,1
363,24,1
364,24,1
365,24,1
366,24,1
367,24,1
368,24,1
369,24,1
370,24,1
371,24,1
372,24,1
373,24,1
374,24,1
375,24,1
376,25,1
377,25,1
378,25,1
379,25,1
380,25,1
381,25,1
382,25,1
383,25,1
384,25,1
385,25,1
386,25,1
387,25,1
388,25,1
389,25,1
390,25,1
391,26,1
392,26,1
393,26,1
394,26,1
395,26,1
396,26,1
397,26,1
398,26,1
399,26,1
400,26,1
401,26,1
402,26,1
403,26,1
404,26,1
405,26,1
406,27,1
407,27,1
408,27,1
409,27,1
410,27,1
411,27,1
412,27,1
413,27,1
414,27,1
415,27,1
416,27,1
417,27,1
418,27,1
419,27,1
420,27,1
421,28,1
422,28,1
423,28,1
424,28,1
425,28,1
426,28,1
427,28,1
428,28,1
429,28,1
430,28,1
431,28,1
432,28,1
433,28,1
434,28,1
435,28,1
436,29,1
437,29,1
438,29,1
439,29,1
440,29,1
441,29,1
442,29,1
443,29,1
444,29,1
445,29,1
446,29,1
447,29,1
448,29,1
449,29,1
450,29,1
451,30,1
452,30,1
453,30,1
454,30,1
455,30,1
456,30,1
457,30,1
458,30,1
459,30,1
460,30,1
461,30,1
462,30,1
463,30,1
464,30,1
465,30,1
466,31,1
467,31,1
468,31,1
469,31,1
470,31,1
471,31,1
472,31,1
473,31,1
474,31,1
475,31,1
476,31,1
477,31,1
478,31,1
479,31,1
480,31,1
481,32,1
482,32,1
483,32,1
484,32,1
485,32,1
486,32,1
487,32,1
488,32,1
489,32,1
490,32,1
491,32,1
492,32,1
493,32,1
494,32,1
495,32,1
496,33,1
497,33,1
498,33,1
499,33,1
500,33,1
501,33,1
502,33,1
503,33,1
504,33,1
505,33,1
506,33,1
507,33,1
508,33,1
509,33,1
510,33,1
511,34,1
512,34,1
513,34,1
514,34,1
515,34,1
516,34,1
517,34,1
518,34,1
519,34,1
520,34,1
521,34,1
522,34,1
523,34,1
524,34,1
525,34,1
526,35,1
527,35,1
528,35,1
529,35,1
530,35,1
531,35,1
532,35,1
533,35,1
534,35,1
535,35,1
536,35,1
537,35,1
538,35,1
539,35,1
540,35,1
541,36,1
542,36,1
543,36,1
544,36,1
545,36,1
546,36,1
547,36,1
548,36,1
549,36,1
550,36,1
551,36,1
552,36,1
553,36,1
554,36,1
555,36,1
556,37,1
557,37,1
558,37,1
559,37,1
560,37,1
561,37,1
562,37,1
563,37,1
564,37,1
565,37,1
566,37,1
567,37,1
568,37,1
569,37,1
570,37,1
571,38,1
572,38,1
573,38,1
574,38,1
575,38,1
576,38,1
577,38,1
578,38,1
579,38,1
580,38,1
581,38,1
582,38,1
583,38,1
584,38,1
585,38,1
586,39,1
587,39,1
588,39,1
589,39,1
590,39,1
591,39,1
592,39,1
593,39,1
594,39,1
595,39,1
596,39,1
597,39,1
598,39,1
599,39,1
600,39,1
601,40,1
602,40,1
603,40,1
604,40,1
605,40,1
606,40,1
607,40,1
608,40,1
609,40,1
610,40,1
611,40,1
612,40,1
613,40,1
614,40,1
615,40,1
616,41,1
617,41,1
618,41,1
619,41,1
620,41,1
621,41,1
622,41,1
623,41,1
624,41,1
625,41,1
626,41,1
627,41,1
628,41,1
629,41,1
630,41,1
631,42,1
632,42,1
633,42,1
634,42,1
635,42,1
636,42,1
637,42,1
638,42,1
639,42,1
640,42,1
641,42,1
642,42,1
643,42,1
644,42,1
645,42,1
646,43,1
647,43,1
648,43,1
649,43,1
650,43,1
651,43,1
652,43,1
653,43,1
654,43,1
655,43,1
656,43,1
657,43,1
658,43,1
